"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19"
"2934" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "6" "2" "5" "2" "0" "2" "4" "4" "4"
"2935" "0" "4" "1" "4" "2" "2" "1" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"2936" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "6" "2" "5" "2" "0" "2" "4" "4" "4"
"2937" "0" "4" "1" "1" "999" "2" "6" "999" "2" "4" "2" "1" "6" "2" "1" "2" "4" "4" "4"
"2938" "0" "2" "1" "4" "2" "2" "1" "0" "0" "3" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2939" "0" "2" "1" "5" "2" "1" "1" "0" "999" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"2940" "0" "4" "1" "1" "999" "2" "5" "999" "1" "4" "2" "1" "6" "2" "1" "2" "3" "3" "3"
"2941" "1" "2" "1" "6" "2" "2" "999" "999" "1" "4" "1" "1" "3" "1" "1" "2" "3" "2" "2"
"2942" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "6" "2" "4" "2" "1" "2" "3" "3" "3"
"2943" "0" "2" "1" "1" "999" "2" "5" "0" "999" "3" "5" "2" "3" "2" "0" "2" "3" "3" "3"
"2944" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "6" "2" "2" "2" "1" "2" "4" "3" "3"
"2945" "0" "4" "1" "1" "999" "2" "5" "2" "2" "4" "6" "2" "2" "2" "1" "2" "4" "4" "4"
"2946" "0" "4" "1" "1" "999" "2" "1" "2" "1" "3" "4" "2" "6" "1" "1" "2" "2" "2" "2"
"2947" "0" "2" "1" "6" "2" "2" "5" "999" "1" "3" "4" "2" "6" "2" "1" "1" "4" "4" "4"
"2948" "0" "4" "1" "5" "2" "2" "1" "1" "999" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"2949" "0" "4" "1" "4" "2" "2" "5" "2" "999" "4" "4" "2" "5" "1" "1" "2" "3" "2" "2"
"2950" "0" "4" "1" "5" "2" "1" "7" "0" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"2951" "0" "4" "1" "2" "999" "2" "1" "1" "999" "3" "6" "2" "5" "1" "1" "2" "2" "2" "2"
"2952" "0" "2" "1" "6" "2" "1" "1" "0" "999" "4" "3" "1" "5" "1" "1" "2" "2" "2" "2"
"2953" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "5" "2" "4" "2" "1" "2" "4" "4" "4"
"2954" "0" "2" "1" "1" "999" "2" "5" "2" "999" "4" "5" "2" "2" "2" "0" "2" "4" "4" "4"
"2955" "0" "4" "1" "6" "2" "2" "5" "1" "1" "3" "6" "2" "5" "2" "1" "2" "4" "4" "4"
"2956" "0" "4" "1" "6" "2" "2" "6" "1" "1" "4" "6" "2" "3" "1" "1" "2" "3" "2" "2"
"2957" "0" "4" "1" "6" "2" "2" "5" "1" "0" "4" "6" "2" "6" "2" "1" "2" "2" "2" "2"
"2958" "0" "2" "1" "1" "999" "2" "999" "999" "999" "4" "1" "1" "2" "1" "0" "2" "2" "1" "2"
"2959" "0" "4" "1" "1" "999" "2" "5" "1" "1" "4" "3" "1" "4" "2" "1" "2" "4" "4" "4"
"2960" "0" "4" "1" "7" "2" "2" "5" "0" "999" "4" "6" "2" "5" "1" "1" "2" "2" "1" "1"
"2961" "0" "2" "1" "1" "999" "2" "1" "1" "0" "3" "3" "2" "2" "1" "1" "2" "1" "2" "2"
"2962" "0" "2" "1" "1" "999" "2" "1" "999" "1" "2" "3" "2" "6" "2" "1" "2" "2" "3" "4"
"2963" "0" "2" "1" "1" "999" "2" "5" "2" "1" "4" "1" "1" "3" "2" "1" "2" "4" "4" "4"
"2964" "0" "4" "1" "6" "2" "2" "5" "0" "2" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2965" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "3" "1" "5" "1" "0" "2" "1" "1" "1"
"2966" "0" "4" "1" "1" "999" "2" "5" "1" "1" "4" "4" "2" "5" "2" "1" "2" "3" "3" "4"
"2967" "0" "2" "1" "6" "2" "2" "1" "1" "1" "2" "6" "2" "5" "2" "1" "1" "4" "4" "4"
"2968" "0" "2" "1" "1" "999" "2" "1" "999" "2" "3" "3" "2" "3" "1" "1" "2" "999" "2" "2"
"2969" "0" "4" "1" "6" "2" "2" "6" "2" "1" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"2970" "0" "2" "1" "1" "999" "2" "1" "1" "0" "1" "1" "1" "6" "2" "0" "2" "1" "3" "3"
"2971" "0" "4" "1" "5" "2" "2" "1" "1" "1" "4" "4" "2" "5" "2" "1" "2" "4" "4" "3"
"2972" "0" "4" "1" "6" "2" "2" "5" "0" "2" "4" "4" "2" "6" "1" "1" "2" "2" "2" "2"
"2973" "0" "2" "1" "4" "2" "2" "5" "1" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"2974" "0" "4" "1" "6" "2" "2" "1" "0" "999" "4" "3" "1" "5" "1" "1" "2" "2" "1" "1"
"2975" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "6" "2" "5" "2" "0" "2" "4" "4" "4"
"2976" "0" "4" "1" "1" "999" "2" "999" "2" "1" "4" "4" "2" "6" "2" "1" "2" "4" "3" "3"
"2977" "0" "4" "1" "4" "2" "2" "1" "999" "0" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2978" "0" "4" "1" "2" "999" "1" "6" "0" "999" "4" "6" "2" "3" "1" "0" "2" "2" "1" "2"
"2979" "0" "2" "1" "1" "999" "2" "7" "2" "1" "4" "6" "2" "1" "2" "1" "2" "4" "4" "4"
"2980" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "4" "2" "5" "2" "0" "2" "3" "3" "2"
"2981" "0" "2" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "6" "2" "0" "2" "4" "4" "4"
"2982" "1" "4" "1" "1" "999" "2" "7" "999" "1" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"2983" "0" "2" "1" "1" "999" "2" "1" "0" "1" "4" "3" "2" "5" "1" "1" "2" "1" "1" "1"
"2984" "0" "1" "1" "1" "999" "2" "5" "2" "2" "4" "3" "2" "4" "2" "1" "2" "4" "3" "3"
"2985" "0" "2" "1" "1" "999" "2" "1" "1" "0" "4" "3" "1" "3" "1" "0" "2" "3" "2" "2"
"2986" "0" "1" "1" "6" "2" "2" "1" "0" "1" "4" "5" "2" "5" "2" "0" "2" "2" "3" "3"
"2987" "1" "5" "1" "1" "999" "2" "5" "2" "2" "4" "3" "2" "1" "1" "0" "2" "2" "2" "1"
"2988" "0" "1" "1" "6" "2" "2" "5" "0" "1" "4" "4" "2" "5" "1" "1" "1" "2" "2" "2"
"2989" "0" "4" "1" "1" "999" "2" "999" "999" "2" "4" "4" "2" "5" "2" "1" "2" "4" "3" "4"
"2990" "0" "4" "1" "1" "999" "2" "6" "2" "0" "4" "3" "2" "6" "1" "1" "2" "1" "1" "1"
"2991" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "1" "1" "5" "1" "1" "2" "1" "1" "1"
"2992" "0" "4" "1" "4" "2" "2" "5" "999" "1" "4" "4" "2" "5" "2" "1" "2" "3" "2" "3"
"2993" "0" "4" "1" "1" "999" "2" "5" "999" "999" "4" "3" "1" "5" "1" "1" "2" "2" "1" "1"
"2994" "0" "4" "1" "6" "2" "2" "5" "999" "999" "4" "6" "2" "5" "2" "1" "2" "3" "2" "3"
"2995" "0" "2" "1" "1" "999" "2" "5" "2" "1" "2" "3" "2" "5" "2" "1" "2" "2" "2" "3"
"2996" "0" "4" "1" "1" "999" "2" "999" "999" "2" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"2997" "0" "4" "1" "1" "999" "2" "5" "2" "999" "2" "3" "2" "6" "1" "1" "2" "1" "1" "1"
"2998" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2999" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "3" "2" "5" "1" "1" "2" "1" "1" "1"
"3000" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "3" "2" "4" "1" "1" "2" "1" "1" "1"
"3001" "0" "2" "1" "1" "999" "2" "7" "999" "2" "3" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3002" "0" "4" "1" "1" "999" "2" "1" "999" "2" "4" "4" "2" "5" "2" "0" "2" "4" "4" "4"
"3003" "0" "2" "1" "1" "999" "2" "5" "999" "0" "2" "3" "2" "6" "2" "1" "2" "3" "3" "4"
"3004" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"3005" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "4" "2" "6" "2" "1" "1" "4" "4" "4"
"3006" "0" "4" "1" "1" "999" "2" "5" "999" "999" "4" "3" "2" "5" "1" "1" "2" "2" "1" "2"
"3007" "0" "2" "1" "1" "999" "2" "999" "999" "2" "3" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"3008" "0" "4" "1" "1" "999" "2" "5" "999" "1" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3009" "0" "4" "1" "1" "999" "2" "5" "999" "0" "2" "3" "2" "5" "1" "1" "2" "1" "2" "2"
"3010" "0" "4" "1" "1" "999" "2" "5" "1" "1" "3" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3011" "0" "4" "1" "4" "2" "2" "1" "999" "1" "4" "4" "2" "6" "1" "1" "2" "2" "1" "1"
"3012" "0" "2" "1" "1" "999" "2" "5" "2" "2" "4" "6" "2" "5" "2" "1" "2" "4" "4" "4"
"3013" "0" "4" "1" "1" "999" "2" "5" "1" "1" "4" "6" "2" "6" "2" "1" "2" "3" "2" "3"
"3014" "0" "4" "1" "1" "999" "2" "7" "999" "1" "4" "6" "2" "6" "2" "1" "2" "3" "3" "4"
"3015" "0" "4" "1" "1" "999" "2" "5" "2" "0" "4" "3" "2" "6" "1" "1" "2" "1" "1" "1"
"3016" "0" "4" "1" "1" "999" "1" "5" "1" "1" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3017" "0" "1" "1" "1" "999" "2" "1" "1" "1" "3" "3" "1" "5" "1" "1" "2" "1" "2" "2"
"3018" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "1" "1" "5" "2" "1" "2" "3" "3" "3"
"3019" "0" "4" "1" "1" "999" "2" "1" "1" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3020" "0" "4" "1" "6" "2" "2" "6" "2" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3021" "0" "4" "1" "6" "2" "2" "1" "0" "999" "4" "3" "1" "5" "2" "1" "2" "4" "4" "4"
"3022" "0" "4" "1" "4" "2" "2" "1" "1" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3023" "0" "4" "1" "1" "999" "2" "5" "2" "1" "3" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3024" "0" "4" "1" "1" "999" "2" "5" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"3025" "0" "4" "1" "1" "999" "2" "1" "999" "0" "2" "4" "2" "5" "2" "1" "2" "3" "4" "4"
"3026" "0" "4" "1" "1" "999" "2" "1" "999" "999" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3027" "0" "4" "1" "5" "2" "1" "5" "0" "999" "4" "4" "2" "6" "1" "1" "2" "2" "2" "2"
"3028" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "6" "2" "6" "2" "1" "2" "4" "4" "4"
"3029" "0" "4" "1" "1" "999" "2" "5" "1" "1" "4" "1" "1" "5" "1" "1" "2" "1" "1" "2"
"3030" "0" "4" "1" "1" "999" "2" "5" "999" "999" "4" "4" "2" "6" "2" "1" "2" "4" "3" "3"
"3031" "0" "4" "1" "2" "999" "2" "1" "0" "999" "4" "4" "2" "6" "2" "1" "2" "2" "2" "3"
"3032" "0" "2" "1" "1" "999" "2" "999" "1" "1" "4" "4" "2" "5" "2" "1" "1" "4" "4" "4"
"3033" "0" "4" "1" "4" "2" "2" "1" "2" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3034" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "1" "1" "6" "1" "1" "2" "1" "1" "1"
"3035" "0" "2" "1" "1" "999" "2" "1" "0" "0" "3" "1" "1" "4" "2" "1" "2" "3" "2" "2"
"3036" "0" "5" "1" "2" "999" "2" "5" "1" "999" "3" "3" "2" "1" "1" "0" "2" "2" "2" "1"
"3037" "0" "4" "1" "1" "999" "2" "1" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"3038" "0" "5" "1" "1" "999" "2" "999" "999" "999" "4" "5" "2" "1" "1" "0" "2" "2" "1" "1"
"3039" "0" "2" "1" "1" "999" "2" "5" "1" "0" "2" "4" "2" "6" "2" "1" "2" "2" "2" "4"
"3040" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"3041" "0" "4" "1" "1" "999" "2" "5" "999" "1" "3" "4" "2" "5" "2" "1" "2" "2" "3" "4"
"3042" "0" "4" "1" "1" "999" "2" "1" "999" "999" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3043" "0" "2" "1" "4" "2" "2" "1" "1" "0" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3044" "0" "2" "1" "1" "999" "2" "999" "999" "999" "4" "1" "1" "3" "2" "0" "2" "3" "3" "3"
"3045" "0" "5" "1" "6" "2" "2" "1" "0" "1" "3" "6" "2" "1" "1" "0" "2" "1" "1" "1"
"3046" "0" "4" "1" "6" "2" "2" "5" "999" "2" "4" "4" "2" "6" "2" "1" "1" "3" "3" "4"
"3047" "0" "2" "1" "1" "999" "2" "6" "2" "999" "4" "5" "2" "3" "1" "1" "2" "1" "1" "1"
"3048" "0" "2" "1" "1" "999" "2" "7" "999" "2" "4" "6" "2" "4" "2" "1" "2" "4" "4" "4"
"3049" "0" "2" "1" "1" "999" "2" "1" "2" "999" "4" "6" "2" "2" "2" "0" "2" "4" "4" "4"
"3050" "0" "4" "1" "1" "999" "2" "5" "1" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"3051" "0" "4" "1" "1" "999" "2" "6" "2" "999" "4" "1" "1" "4" "1" "1" "2" "1" "1" "1"
"3052" "0" "4" "1" "1" "999" "2" "6" "2" "1" "3" "3" "1" "6" "1" "1" "2" "2" "2" "2"
"3053" "0" "2" "1" "1" "999" "2" "5" "999" "2" "2" "3" "2" "1" "1" "0" "2" "1" "2" "2"
"3054" "0" "4" "1" "1" "999" "2" "5" "1" "2" "3" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3055" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "3" "1" "6" "1" "1" "2" "1" "1" "2"
"3056" "0" "2" "1" "6" "2" "2" "5" "0" "1" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3057" "0" "2" "1" "2" "999" "2" "5" "1" "999" "4" "3" "2" "5" "1" "1" "2" "2" "1" "2"
"3058" "0" "2" "1" "4" "2" "2" "1" "1" "999" "3" "3" "1" "3" "1" "1" "2" "1" "1" "1"
"3059" "0" "4" "1" "1" "999" "2" "1" "1" "2" "3" "3" "2" "6" "2" "1" "2" "1" "3" "3"
"3060" "0" "4" "1" "6" "2" "2" "5" "999" "999" "4" "4" "2" "6" "2" "1" "2" "4" "3" "3"
"3061" "0" "5" "1" "1" "999" "2" "1" "1" "1" "4" "1" "1" "1" "2" "0" "2" "4" "4" "4"
"3062" "0" "1" "1" "1" "999" "2" "5" "2" "0" "4" "5" "2" "3" "2" "1" "2" "3" "3" "3"
"3063" "0" "2" "1" "4" "2" "2" "1" "1" "999" "4" "4" "2" "4" "1" "1" "2" "2" "2" "1"
"3064" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "3" "2" "6" "2" "1" "2" "4" "4" "4"
"3065" "0" "4" "1" "1" "999" "2" "999" "2" "2" "4" "6" "2" "4" "2" "0" "2" "4" "4" "4"
"3066" "0" "2" "1" "1" "999" "2" "1" "2" "1" "3" "3" "2" "3" "1" "1" "2" "1" "1" "2"
"3067" "1" "4" "1" "4" "2" "2" "1" "2" "999" "3" "3" "2" "4" "1" "1" "2" "1" "1" "1"
"3068" "0" "4" "1" "4" "2" "2" "1" "1" "1" "4" "5" "2" "4" "1" "1" "2" "3" "3" "2"
"3069" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "6" "2" "4" "1" "1" "2" "2" "1" "2"
"3070" "0" "4" "1" "6" "2" "2" "5" "0" "2" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3071" "0" "4" "1" "1" "999" "2" "999" "999" "999" "3" "3" "2" "4" "1" "1" "2" "1" "1" "1"
"3072" "0" "4" "1" "1" "999" "2" "5" "1" "1" "4" "3" "1" "6" "1" "1" "2" "1" "1" "1"
"3073" "0" "4" "1" "1" "999" "2" "1" "999" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3074" "0" "4" "1" "1" "999" "2" "6" "2" "999" "4" "1" "1" "4" "2" "1" "2" "4" "3" "3"
"3075" "0" "4" "1" "1" "999" "2" "5" "0" "1" "4" "3" "2" "6" "2" "1" "2" "2" "2" "3"
"3076" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "1" "1" "4" "1" "1" "2" "1" "1" "1"
"3077" "0" "4" "1" "6" "2" "2" "1" "999" "2" "4" "4" "2" "6" "2" "1" "2" "2" "2" "3"
"3078" "0" "4" "1" "6" "2" "2" "5" "2" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"3079" "0" "4" "1" "6" "2" "2" "999" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"3080" "0" "4" "1" "4" "2" "2" "1" "0" "0" "3" "4" "2" "5" "1" "1" "2" "999" "1" "1"
"3081" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"3082" "0" "4" "1" "6" "2" "2" "1" "0" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3083" "0" "4" "1" "3" "2" "2" "999" "0" "1" "3" "6" "2" "5" "1" "1" "2" "1" "1" "2"
"3084" "0" "4" "1" "1" "999" "2" "5" "999" "1" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"3085" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3086" "0" "4" "1" "4" "2" "2" "7" "999" "999" "4" "4" "2" "5" "1" "1" "2" "3" "3" "2"
"3087" "0" "4" "1" "6" "2" "2" "6" "0" "1" "4" "4" "2" "5" "2" "1" "2" "3" "3" "2"
"3088" "0" "4" "1" "2" "999" "2" "1" "0" "2" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"3089" "0" "4" "1" "1" "999" "2" "1" "2" "1" "4" "4" "2" "6" "2" "1" "2" "2" "2" "3"
"3090" "1" "2" "1" "1" "999" "2" "1" "1" "2" "2" "3" "2" "2" "2" "1" "2" "1" "3" "2"
"3091" "0" "4" "1" "1" "999" "2" "5" "2" "2" "2" "3" "2" "3" "2" "1" "2" "4" "4" "4"
"3092" "0" "4" "1" "4" "2" "1" "1" "0" "1" "4" "3" "1" "6" "1" "1" "2" "1" "1" "2"
"3093" "0" "4" "1" "4" "2" "2" "999" "999" "1" "4" "4" "2" "5" "1" "1" "2" "3" "2" "2"
"3094" "0" "4" "1" "4" "2" "2" "1" "0" "1" "4" "5" "2" "4" "1" "1" "2" "2" "2" "2"
"3095" "0" "4" "1" "1" "999" "2" "6" "1" "1" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"3096" "0" "4" "1" "4" "2" "2" "5" "1" "999" "4" "3" "1" "5" "1" "1" "2" "2" "2" "1"
"3097" "0" "4" "1" "4" "2" "2" "7" "0" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3098" "0" "4" "1" "4" "2" "2" "1" "0" "1" "4" "1" "1" "4" "2" "1" "2" "2" "2" "2"
"3099" "0" "4" "1" "1" "999" "2" "5" "999" "999" "4" "1" "1" "5" "2" "1" "2" "4" "4" "4"
"3100" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "6" "2" "2" "2" "1" "2" "3" "3" "3"
"3101" "0" "4" "1" "4" "2" "2" "999" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"3102" "0" "4" "1" "1" "999" "2" "999" "2" "999" "4" "5" "2" "3" "2" "1" "2" "3" "2" "2"
"3103" "0" "4" "1" "4" "2" "2" "999" "999" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3104" "0" "4" "1" "5" "2" "2" "1" "0" "999" "4" "4" "2" "5" "1" "1" "2" "3" "3" "2"
"3105" "0" "2" "1" "1" "999" "2" "5" "2" "1" "4" "5" "2" "2" "2" "1" "2" "3" "3" "3"
"3106" "0" "4" "1" "4" "2" "2" "1" "1" "1" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"3107" "0" "2" "1" "1" "999" "2" "1" "999" "2" "4" "3" "2" "2" "2" "0" "2" "3" "4" "4"
"3108" "0" "4" "1" "1" "999" "2" "7" "2" "1" "4" "1" "1" "5" "2" "1" "2" "4" "4" "4"
"3109" "1" "1" "1" "1" "999" "2" "1" "2" "1" "4" "6" "2" "3" "1" "1" "2" "2" "2" "2"
"3110" "0" "4" "1" "6" "2" "2" "5" "0" "999" "4" "1" "1" "5" "1" "1" "2" "1" "999" "1"
"3111" "0" "4" "1" "6" "2" "2" "6" "1" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3112" "0" "1" "1" "4" "2" "2" "5" "2" "0" "2" "3" "2" "4" "1" "1" "2" "1" "1" "1"
"3113" "0" "4" "1" "1" "999" "2" "6" "2" "999" "4" "3" "2" "4" "1" "1" "2" "2" "1" "1"
"3114" "1" "1" "1" "1" "999" "2" "1" "0" "1" "4" "1" "1" "2" "2" "0" "2" "3" "3" "3"
"3115" "0" "4" "1" "5" "2" "2" "1" "1" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "1"
"3116" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"3117" "0" "2" "1" "6" "2" "2" "5" "1" "1" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3118" "0" "4" "1" "6" "2" "2" "6" "2" "1" "4" "6" "2" "5" "1" "1" "2" "2" "1" "2"
"3119" "0" "2" "1" "2" "999" "1" "5" "2" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3120" "0" "4" "1" "6" "2" "2" "1" "1" "2" "4" "6" "2" "5" "1" "1" "2" "2" "2" "2"
"3121" "0" "2" "1" "1" "999" "2" "5" "999" "0" "3" "3" "1" "5" "2" "1" "2" "3" "2" "3"
"3122" "0" "1" "1" "1" "999" "2" "1" "2" "1" "4" "2" "1" "5" "1" "1" "2" "1" "1" "1"
"3123" "0" "2" "1" "1" "999" "2" "5" "2" "1" "4" "1" "1" "5" "2" "1" "2" "4" "4" "4"
"3124" "0" "2" "1" "1" "999" "2" "999" "1" "999" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3125" "0" "2" "1" "1" "999" "2" "1" "1" "999" "4" "6" "2" "2" "2" "1" "2" "3" "3" "3"
"3126" "0" "4" "1" "6" "2" "2" "5" "1" "999" "4" "3" "2" "5" "1" "1" "2" "1" "1" "1"
"3127" "0" "4" "1" "6" "2" "2" "1" "999" "1" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"3128" "0" "4" "1" "5" "2" "2" "1" "999" "2" "4" "5" "2" "4" "2" "1" "2" "4" "4" "4"
"3129" "0" "4" "1" "4" "2" "2" "5" "1" "0" "4" "4" "2" "5" "1" "1" "2" "3" "3" "2"
"3130" "0" "4" "1" "5" "2" "2" "1" "1" "0" "4" "4" "2" "5" "2" "1" "2" "3" "3" "4"
"3131" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "5" "2" "2" "2" "1" "2" "3" "2" "3"
"3132" "1" "1" "1" "1" "999" "2" "7" "1" "2" "4" "6" "2" "6" "2" "1" "2" "3" "4" "4"
"3133" "0" "4" "1" "5" "2" "2" "1" "0" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"3134" "0" "4" "1" "4" "2" "1" "1" "0" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "1"
"3135" "0" "4" "1" "4" "2" "2" "1" "0" "1" "4" "4" "2" "5" "2" "1" "2" "4" "4" "3"
"3136" "0" "1" "1" "1" "999" "2" "6" "2" "999" "4" "1" "1" "4" "1" "1" "2" "3" "3" "2"
"3137" "0" "2" "1" "3" "2" "2" "999" "0" "999" "4" "3" "2" "5" "1" "1" "2" "1" "1" "1"
"3138" "0" "2" "1" "4" "2" "2" "1" "1" "1" "4" "3" "2" "1" "1" "1" "2" "2" "1" "1"
"3139" "0" "2" "1" "1" "999" "2" "5" "2" "999" "4" "6" "2" "2" "2" "1" "2" "3" "3" "2"
"3140" "0" "2" "1" "1" "999" "2" "5" "2" "999" "4" "5" "2" "2" "1" "1" "2" "1" "1" "1"
"3141" "0" "4" "1" "1" "999" "2" "5" "2" "0" "4" "5" "2" "3" "1" "1" "2" "3" "2" "2"
"3142" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "4" "2" "3" "1" "1" "2" "1" "1" "1"
"3143" "0" "4" "1" "4" "2" "2" "1" "0" "999" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"3144" "0" "4" "1" "1" "999" "2" "5" "999" "1" "4" "4" "2" "6" "1" "1" "2" "2" "1" "2"
"3145" "0" "2" "1" "1" "999" "2" "1" "2" "1" "4" "5" "2" "2" "2" "1" "2" "4" "4" "4"
"3146" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "6" "2" "2" "2" "0" "2" "4" "3" "3"
"3147" "0" "4" "1" "5" "2" "2" "1" "1" "999" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"3148" "0" "2" "1" "1" "999" "2" "5" "2" "0" "3" "3" "1" "5" "2" "1" "2" "1" "3" "3"
"3149" "0" "4" "1" "1" "999" "2" "1" "0" "999" "4" "4" "2" "5" "2" "1" "2" "2" "2" "3"
"3150" "0" "4" "1" "1" "999" "2" "5" "2" "999" "4" "1" "1" "3" "1" "1" "2" "1" "1" "1"
"3151" "0" "2" "1" "1" "999" "2" "1" "1" "2" "3" "6" "2" "2" "2" "1" "2" "4" "3" "3"
"3152" "0" "4" "1" "1" "999" "2" "5" "2" "1" "3" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"3153" "0" "2" "1" "1" "999" "2" "999" "0" "999" "4" "5" "2" "2" "1" "1" "2" "1" "1" "1"
"3154" "1" "1" "1" "6" "2" "2" "5" "0" "2" "4" "6" "2" "4" "2" "0" "2" "4" "4" "4"
"3155" "0" "1" "1" "4" "2" "2" "1" "2" "999" "4" "6" "2" "4" "1" "0" "2" "2" "2" "2"
"3156" "0" "2" "1" "1" "999" "2" "1" "1" "999" "4" "5" "2" "5" "2" "1" "2" "3" "2" "3"
"3157" "0" "2" "1" "1" "999" "2" "999" "999" "2" "4" "6" "2" "2" "2" "1" "2" "4" "4" "4"
